successful : 12/ 200 | Time taken: 14.81 seconds 
successful : 87/ 200 | Time taken: 9.88 seconds 
successful : 86/ 200 | Time taken: 9.34 seconds 
successful : 85/ 200 | Time taken: 9.22 seconds 
successful : 84/ 200 | Time taken: 9.31 seconds 
successful : 83/ 200 | Time taken: 10.21 seconds 
successful : 82/ 200 | Time taken: 10.64 seconds 
successful : 126/ 200 | Time taken: 10.84 seconds 
successful : 125/ 200 | Time taken: 9.80 seconds 
successful : 124/ 200 | Time taken: 9.69 seconds 
successful : 166/ 200 | Time taken: 10.04 seconds 
successful : 165/ 200 | Time taken: 9.49 seconds 
successful : 193/ 200 | Time taken: 8.05 seconds 
