successful : 9/ 200 | Time taken: 16.69 seconds 
successful : 69/ 200 | Time taken: 11.33 seconds 
successful : 68/ 200 | Time taken: 11.14 seconds 
successful : 67/ 200 | Time taken: 10.75 seconds 
successful : 66/ 200 | Time taken: 10.15 seconds 
successful : 65/ 200 | Time taken: 9.88 seconds 
successful : 64/ 200 | Time taken: 9.97 seconds 
successful : 150/ 200 | Time taken: 10.29 seconds 
successful : 149/ 200 | Time taken: 10.48 seconds 
successful : 148/ 200 | Time taken: 10.20 seconds 
successful : 181/ 200 | Time taken: 9.65 seconds 
