successful : 15/ 200 | Time taken: 702.38 seconds 
successful : 15/ 200 | Time taken: 887.05 seconds 
successful : 105/ 200 | Time taken: 706.09 seconds 
successful : 105/ 200 | Time taken: 843.16 seconds 
successful : 104/ 200 | Time taken: 716.73 seconds 
successful : 104/ 200 | Time taken: 884.10 seconds 
successful : 103/ 200 | Time taken: 736.64 seconds 
successful : 103/ 200 | Time taken: 856.37 seconds 
successful : 102/ 200 | Time taken: 723.31 seconds 
successful : 101/ 200 | Time taken: 703.92 seconds 
successful : 102/ 200 | Time taken: 910.03 seconds 
successful : 100/ 200 | Time taken: 726.61 seconds 
successful : 101/ 200 | Time taken: 904.03 seconds 
successful : 108/ 200 | Time taken: 702.48 seconds 
successful : 100/ 200 | Time taken: 910.53 seconds 
successful : 107/ 200 | Time taken: 723.16 seconds 
successful : 123/ 200 | Time taken: 851.02 seconds 
successful : 106/ 200 | Time taken: 724.24 seconds 
successful : 152/ 200 | Time taken: 730.79 seconds 
successful : 122/ 200 | Time taken: 862.91 seconds 
successful : 151/ 200 | Time taken: 752.59 seconds 
successful : 121/ 200 | Time taken: 831.52 seconds 
successful : 181/ 200 | Time taken: 756.64 seconds 
successful : 164/ 200 | Time taken: 851.36 seconds 
successful : 186/ 200 | Time taken: 723.30 seconds 
successful : 163/ 200 | Time taken: 877.75 seconds 
successful : 198/ 200 | Time taken: 717.19 seconds 
successful : 190/ 200 | Time taken: 701.70 seconds 
