successful : 2/ 200 | Time taken: 885.22 seconds 
successful : 2/ 200 | Time taken: 900.46 seconds 
successful : 27/ 200 | Time taken: 876.89 seconds 
successful : 27/ 200 | Time taken: 879.06 seconds 
successful : 26/ 200 | Time taken: 750.10 seconds 
successful : 26/ 200 | Time taken: 896.10 seconds 
successful : 25/ 200 | Time taken: 777.09 seconds 
successful : 25/ 200 | Time taken: 882.69 seconds 
successful : 24/ 200 | Time taken: 788.38 seconds 
successful : 24/ 200 | Time taken: 922.63 seconds 
successful : 23/ 200 | Time taken: 792.32 seconds 
successful : 23/ 200 | Time taken: 889.33 seconds 
successful : 22/ 200 | Time taken: 738.04 seconds 
successful : 22/ 200 | Time taken: 923.94 seconds 
successful : 120/ 200 | Time taken: 741.46 seconds 
successful : 119/ 200 | Time taken: 774.16 seconds 
successful : 126/ 200 | Time taken: 929.20 seconds 
successful : 118/ 200 | Time taken: 766.88 seconds 
successful : 125/ 200 | Time taken: 863.05 seconds 
successful : 158/ 200 | Time taken: 722.68 seconds 
successful : 124/ 200 | Time taken: 927.57 seconds 
successful : 157/ 200 | Time taken: 755.24 seconds 
successful : 166/ 200 | Time taken: 813.48 seconds 
successful : 184/ 200 | Time taken: 771.44 seconds 
successful : 165/ 200 | Time taken: 750.52 seconds 
successful : 197/ 200 | Time taken: 750.21 seconds 
successful : 191/ 200 | Time taken: 633.90 seconds 
