successful : 4/ 200 | Time taken: 673.82 seconds 
successful : 4/ 200 | Time taken: 942.28 seconds 
successful : 39/ 200 | Time taken: 784.22 seconds 
successful : 39/ 200 | Time taken: 929.66 seconds 
successful : 38/ 200 | Time taken: 674.97 seconds 
successful : 38/ 200 | Time taken: 915.82 seconds 
successful : 37/ 200 | Time taken: 687.63 seconds 
successful : 36/ 200 | Time taken: 681.07 seconds 
successful : 37/ 200 | Time taken: 923.21 seconds 
successful : 35/ 200 | Time taken: 701.54 seconds 
successful : 36/ 200 | Time taken: 922.91 seconds 
successful : 34/ 200 | Time taken: 668.29 seconds 
successful : 35/ 200 | Time taken: 929.69 seconds 
successful : 111/ 200 | Time taken: 699.74 seconds 
successful : 110/ 200 | Time taken: 684.42 seconds 
successful : 34/ 200 | Time taken: 929.75 seconds 
successful : 109/ 200 | Time taken: 747.65 seconds 
successful : 141/ 200 | Time taken: 944.47 seconds 
successful : 154/ 200 | Time taken: 733.38 seconds 
successful : 140/ 200 | Time taken: 932.47 seconds 
successful : 153/ 200 | Time taken: 682.55 seconds 
successful : 182/ 200 | Time taken: 691.73 seconds 
successful : 139/ 200 | Time taken: 934.39 seconds 
successful : 187/ 200 | Time taken: 691.28 seconds 
successful : 174/ 200 | Time taken: 928.89 seconds 
successful : 197/ 200 | Time taken: 682.29 seconds 
successful : 173/ 200 | Time taken: 839.50 seconds 
successful : 194/ 200 | Time taken: 763.36 seconds 
