successful : 7/ 200 | Time taken: 751.32 seconds 
successful : 7/ 200 | Time taken: 924.54 seconds 
successful : 57/ 200 | Time taken: 676.40 seconds 
successful : 57/ 200 | Time taken: 891.50 seconds 
successful : 56/ 200 | Time taken: 699.83 seconds 
successful : 56/ 200 | Time taken: 865.57 seconds 
successful : 55/ 200 | Time taken: 744.39 seconds 
successful : 55/ 200 | Time taken: 880.07 seconds 
successful : 54/ 200 | Time taken: 738.33 seconds 
successful : 53/ 200 | Time taken: 728.87 seconds 
successful : 54/ 200 | Time taken: 866.21 seconds 
successful : 52/ 200 | Time taken: 739.43 seconds 
successful : 53/ 200 | Time taken: 903.83 seconds 
successful : 117/ 200 | Time taken: 711.73 seconds 
successful : 52/ 200 | Time taken: 859.57 seconds 
successful : 116/ 200 | Time taken: 812.46 seconds 
successful : 126/ 200 | Time taken: 923.99 seconds 
successful : 115/ 200 | Time taken: 719.08 seconds 
successful : 125/ 200 | Time taken: 922.71 seconds 
successful : 158/ 200 | Time taken: 854.28 seconds 
successful : 124/ 200 | Time taken: 904.96 seconds 
successful : 157/ 200 | Time taken: 870.10 seconds 
successful : 184/ 200 | Time taken: 724.86 seconds 
successful : 162/ 200 | Time taken: 902.39 seconds 
successful : 192/ 200 | Time taken: 697.47 seconds 
successful : 161/ 200 | Time taken: 915.66 seconds 
successful : 188/ 200 | Time taken: 720.27 seconds 
