successful : 13/ 200 | Time taken: 811.60 seconds 
successful : 13/ 200 | Time taken: 948.59 seconds 
successful : 93/ 200 | Time taken: 674.95 seconds 
successful : 93/ 200 | Time taken: 918.24 seconds 
successful : 92/ 200 | Time taken: 772.06 seconds 
successful : 92/ 200 | Time taken: 930.00 seconds 
successful : 91/ 200 | Time taken: 854.11 seconds 
successful : 91/ 200 | Time taken: 921.51 seconds 
successful : 90/ 200 | Time taken: 860.82 seconds 
successful : 90/ 200 | Time taken: 917.97 seconds 
successful : 89/ 200 | Time taken: 859.39 seconds 
successful : 89/ 200 | Time taken: 938.88 seconds 
successful : 88/ 200 | Time taken: 856.71 seconds 
successful : 120/ 200 | Time taken: 796.67 seconds 
successful : 88/ 200 | Time taken: 951.06 seconds 
successful : 119/ 200 | Time taken: 732.90 seconds 
successful : 147/ 200 | Time taken: 955.86 seconds 
successful : 118/ 200 | Time taken: 720.88 seconds 
successful : 146/ 200 | Time taken: 939.52 seconds 
successful : 160/ 200 | Time taken: 682.09 seconds 
successful : 145/ 200 | Time taken: 940.76 seconds 
successful : 159/ 200 | Time taken: 787.47 seconds 
successful : 185/ 200 | Time taken: 822.90 seconds 
successful : 176/ 200 | Time taken: 937.76 seconds 
successful : 175/ 200 | Time taken: 845.40 seconds 
successful : 196/ 200 | Time taken: 707.38 seconds 
