successful : 12/ 200 | Time taken: 673.02 seconds 
successful : 12/ 200 | Time taken: 758.96 seconds 
successful : 87/ 200 | Time taken: 660.59 seconds 
successful : 87/ 200 | Time taken: 724.06 seconds 
successful : 86/ 200 | Time taken: 664.72 seconds 
successful : 86/ 200 | Time taken: 753.70 seconds 
successful : 85/ 200 | Time taken: 747.79 seconds 
successful : 85/ 200 | Time taken: 760.76 seconds 
successful : 84/ 200 | Time taken: 713.13 seconds 
successful : 84/ 200 | Time taken: 739.76 seconds 
successful : 83/ 200 | Time taken: 670.49 seconds 
successful : 83/ 200 | Time taken: 757.37 seconds 
successful : 82/ 200 | Time taken: 714.11 seconds 
successful : 82/ 200 | Time taken: 789.29 seconds 
successful : 108/ 200 | Time taken: 715.48 seconds 
successful : 111/ 200 | Time taken: 730.81 seconds 
successful : 107/ 200 | Time taken: 708.32 seconds 
successful : 110/ 200 | Time taken: 748.20 seconds 
successful : 106/ 200 | Time taken: 704.99 seconds 
successful : 109/ 200 | Time taken: 722.23 seconds 
successful : 152/ 200 | Time taken: 702.02 seconds 
successful : 154/ 200 | Time taken: 756.99 seconds 
successful : 151/ 200 | Time taken: 710.93 seconds 
successful : 153/ 200 | Time taken: 735.19 seconds 
successful : 181/ 200 | Time taken: 688.13 seconds 
successful : 186/ 200 | Time taken: 689.42 seconds 
successful : 182/ 200 | Time taken: 842.79 seconds 
successful : 193/ 200 | Time taken: 662.77 seconds 
successful : 189/ 200 | Time taken: 894.21 seconds 
