successful : 3/ 200 | Time taken: 916.45 seconds 
successful : 3/ 200 | Time taken: 916.87 seconds 
successful : 33/ 200 | Time taken: 870.78 seconds 
successful : 33/ 200 | Time taken: 907.51 seconds 
successful : 32/ 200 | Time taken: 841.43 seconds 
successful : 32/ 200 | Time taken: 909.84 seconds 
successful : 31/ 200 | Time taken: 919.19 seconds 
successful : 31/ 200 | Time taken: 932.66 seconds 
successful : 30/ 200 | Time taken: 903.35 seconds 
successful : 30/ 200 | Time taken: 954.17 seconds 
successful : 29/ 200 | Time taken: 912.72 seconds 
successful : 29/ 200 | Time taken: 942.32 seconds 
successful : 28/ 200 | Time taken: 911.76 seconds 
successful : 28/ 200 | Time taken: 938.02 seconds 
successful : 123/ 200 | Time taken: 878.25 seconds 
successful : 129/ 200 | Time taken: 920.49 seconds 
successful : 122/ 200 | Time taken: 925.34 seconds 
successful : 128/ 200 | Time taken: 876.98 seconds 
successful : 121/ 200 | Time taken: 920.19 seconds 
successful : 127/ 200 | Time taken: 916.51 seconds 
successful : 166/ 200 | Time taken: 899.15 seconds 
successful : 180/ 200 | Time taken: 928.99 seconds 
successful : 165/ 200 | Time taken: 912.44 seconds 
successful : 179/ 200 | Time taken: 792.52 seconds 
successful : 190/ 200 | Time taken: 691.35 seconds 
