successful : 14/ 200 | Time taken: 773.76 seconds 
successful : 14/ 200 | Time taken: 918.80 seconds 
successful : 99/ 200 | Time taken: 751.05 seconds 
successful : 99/ 200 | Time taken: 914.53 seconds 
successful : 98/ 200 | Time taken: 869.28 seconds 
successful : 98/ 200 | Time taken: 917.54 seconds 
successful : 97/ 200 | Time taken: 870.26 seconds 
successful : 97/ 200 | Time taken: 911.70 seconds 
successful : 96/ 200 | Time taken: 759.10 seconds 
successful : 96/ 200 | Time taken: 925.91 seconds 
successful : 95/ 200 | Time taken: 764.40 seconds 
successful : 95/ 200 | Time taken: 924.42 seconds 
successful : 94/ 200 | Time taken: 903.38 seconds 
successful : 94/ 200 | Time taken: 926.94 seconds 
successful : 117/ 200 | Time taken: 931.10 seconds 
successful : 135/ 200 | Time taken: 914.42 seconds 
successful : 116/ 200 | Time taken: 934.79 seconds 
successful : 134/ 200 | Time taken: 894.18 seconds 
successful : 115/ 200 | Time taken: 934.13 seconds 
successful : 133/ 200 | Time taken: 922.06 seconds 
successful : 160/ 200 | Time taken: 771.13 seconds 
successful : 159/ 200 | Time taken: 812.04 seconds 
successful : 174/ 200 | Time taken: 927.84 seconds 
successful : 185/ 200 | Time taken: 752.31 seconds 
successful : 173/ 200 | Time taken: 813.06 seconds 
successful : 200/ 200 | Time taken: 709.68 seconds 
