successful : 1/ 200 | Time taken: 925.49 seconds 
successful : 1/ 200 | Time taken: 938.59 seconds 
successful : 21/ 200 | Time taken: 899.32 seconds 
successful : 21/ 200 | Time taken: 925.77 seconds 
successful : 20/ 200 | Time taken: 911.64 seconds 
successful : 20/ 200 | Time taken: 946.40 seconds 
successful : 19/ 200 | Time taken: 850.76 seconds 
successful : 19/ 200 | Time taken: 921.31 seconds 
successful : 18/ 200 | Time taken: 801.32 seconds 
successful : 18/ 200 | Time taken: 843.51 seconds 
successful : 17/ 200 | Time taken: 795.32 seconds 
successful : 17/ 200 | Time taken: 843.14 seconds 
successful : 16/ 200 | Time taken: 798.76 seconds 
successful : 16/ 200 | Time taken: 848.06 seconds 
successful : 147/ 200 | Time taken: 807.64 seconds 
successful : 135/ 200 | Time taken: 858.98 seconds 
successful : 146/ 200 | Time taken: 801.00 seconds 
successful : 134/ 200 | Time taken: 853.46 seconds 
successful : 145/ 200 | Time taken: 797.18 seconds 
successful : 133/ 200 | Time taken: 824.11 seconds 
successful : 162/ 200 | Time taken: 771.76 seconds 
successful : 164/ 200 | Time taken: 851.84 seconds 
successful : 161/ 200 | Time taken: 775.62 seconds 
successful : 163/ 200 | Time taken: 845.90 seconds 
successful : 189/ 200 | Time taken: 713.16 seconds 
successful : 187/ 200 | Time taken: 754.14 seconds 
