successful : 5/ 200 | Time taken: 611.21 seconds 
successful : 45/ 200 | Time taken: 616.45 seconds 
successful : 44/ 200 | Time taken: 607.66 seconds 
successful : 43/ 200 | Time taken: 610.70 seconds 
successful : 42/ 200 | Time taken: 597.61 seconds 
successful : 41/ 200 | Time taken: 598.29 seconds 
successful : 40/ 200 | Time taken: 599.40 seconds 
successful : 141/ 200 | Time taken: 599.16 seconds 
successful : 140/ 200 | Time taken: 609.62 seconds 
successful : 139/ 200 | Time taken: 605.75 seconds 
successful : 178/ 200 | Time taken: 611.50 seconds 
successful : 177/ 200 | Time taken: 603.54 seconds 
successful : 194/ 200 | Time taken: 568.14 seconds 
