successful : 1/ 200 | Time taken: 626.29 seconds 
successful : 21/ 200 | Time taken: 571.13 seconds 
successful : 20/ 200 | Time taken: 568.47 seconds 
successful : 19/ 200 | Time taken: 575.37 seconds 
successful : 18/ 200 | Time taken: 571.81 seconds 
successful : 17/ 200 | Time taken: 575.16 seconds 
successful : 16/ 200 | Time taken: 550.87 seconds 
successful : 150/ 200 | Time taken: 564.24 seconds 
successful : 149/ 200 | Time taken: 557.70 seconds 
successful : 148/ 200 | Time taken: 537.74 seconds 
successful : 162/ 200 | Time taken: 541.41 seconds 
successful : 161/ 200 | Time taken: 548.27 seconds 
successful : 185/ 200 | Time taken: 558.14 seconds 
successful : 200/ 200 | Time taken: 533.93 seconds 
