successful : 10/ 200 | Time taken: 14.98 seconds 
successful : 75/ 200 | Time taken: 9.49 seconds 
successful : 74/ 200 | Time taken: 9.25 seconds 
successful : 73/ 200 | Time taken: 9.18 seconds 
successful : 72/ 200 | Time taken: 9.24 seconds 
successful : 71/ 200 | Time taken: 9.20 seconds 
successful : 70/ 200 | Time taken: 9.20 seconds 
successful : 135/ 200 | Time taken: 9.09 seconds 
successful : 134/ 200 | Time taken: 9.20 seconds 
successful : 133/ 200 | Time taken: 9.61 seconds 
successful : 170/ 200 | Time taken: 9.38 seconds 
successful : 169/ 200 | Time taken: 9.54 seconds 
successful : 194/ 200 | Time taken: 7.91 seconds 
