successful : 5/ 200 | Time taken: 13.91 seconds 
successful : 45/ 200 | Time taken: 9.77 seconds 
successful : 44/ 200 | Time taken: 9.55 seconds 
successful : 43/ 200 | Time taken: 9.54 seconds 
successful : 42/ 200 | Time taken: 9.49 seconds 
successful : 41/ 200 | Time taken: 9.52 seconds 
successful : 40/ 200 | Time taken: 9.62 seconds 
successful : 126/ 200 | Time taken: 9.87 seconds 
successful : 125/ 200 | Time taken: 9.25 seconds 
successful : 124/ 200 | Time taken: 9.25 seconds 
successful : 172/ 200 | Time taken: 9.46 seconds 
successful : 171/ 200 | Time taken: 8.71 seconds 
successful : 195/ 200 | Time taken: 8.10 seconds 
