successful : 3/ 200 | Time taken: 13.09 seconds 
successful : 33/ 200 | Time taken: 9.14 seconds 
successful : 32/ 200 | Time taken: 8.95 seconds 
successful : 31/ 200 | Time taken: 9.00 seconds 
successful : 30/ 200 | Time taken: 9.06 seconds 
successful : 29/ 200 | Time taken: 9.03 seconds 
successful : 28/ 200 | Time taken: 9.21 seconds 
successful : 120/ 200 | Time taken: 8.92 seconds 
successful : 119/ 200 | Time taken: 8.97 seconds 
successful : 118/ 200 | Time taken: 9.03 seconds 
successful : 162/ 200 | Time taken: 9.07 seconds 
successful : 161/ 200 | Time taken: 9.23 seconds 
successful : 186/ 200 | Time taken: 8.23 seconds 
