successful : 15/ 200 | Time taken: 73.43 seconds 
successful : 105/ 200 | Time taken: 71.71 seconds 
successful : 104/ 200 | Time taken: 71.04 seconds 
successful : 103/ 200 | Time taken: 71.05 seconds 
successful : 102/ 200 | Time taken: 71.26 seconds 
successful : 101/ 200 | Time taken: 70.39 seconds 
successful : 100/ 200 | Time taken: 71.24 seconds 
successful : 138/ 200 | Time taken: 71.49 seconds 
successful : 137/ 200 | Time taken: 70.04 seconds 
successful : 136/ 200 | Time taken: 69.44 seconds 
successful : 174/ 200 | Time taken: 70.42 seconds 
successful : 173/ 200 | Time taken: 70.19 seconds 
successful : 192/ 200 | Time taken: 68.15 seconds 
