successful : 5/ 200 | Time taken: 74.89 seconds 
successful : 45/ 200 | Time taken: 73.26 seconds 
successful : 44/ 200 | Time taken: 72.78 seconds 
successful : 43/ 200 | Time taken: 72.11 seconds 
successful : 42/ 200 | Time taken: 71.54 seconds 
successful : 41/ 200 | Time taken: 71.14 seconds 
successful : 40/ 200 | Time taken: 71.55 seconds 
successful : 144/ 200 | Time taken: 71.07 seconds 
successful : 143/ 200 | Time taken: 70.92 seconds 
successful : 142/ 200 | Time taken: 69.04 seconds 
successful : 176/ 200 | Time taken: 69.50 seconds 
successful : 175/ 200 | Time taken: 70.13 seconds 
successful : 193/ 200 | Time taken: 66.91 seconds 
