successful : 1/ 200 | Time taken: 69.69 seconds 
successful : 21/ 200 | Time taken: 68.56 seconds 
successful : 20/ 200 | Time taken: 68.34 seconds 
successful : 19/ 200 | Time taken: 67.60 seconds 
successful : 18/ 200 | Time taken: 68.02 seconds 
successful : 17/ 200 | Time taken: 68.03 seconds 
successful : 16/ 200 | Time taken: 67.91 seconds 
successful : 120/ 200 | Time taken: 67.22 seconds 
successful : 119/ 200 | Time taken: 68.52 seconds 
successful : 118/ 200 | Time taken: 67.95 seconds 
successful : 160/ 200 | Time taken: 67.45 seconds 
successful : 159/ 200 | Time taken: 67.19 seconds 
successful : 185/ 200 | Time taken: 67.01 seconds 
