successful : 11/ 200 | Time taken: 72.59 seconds 
successful : 81/ 200 | Time taken: 70.93 seconds 
successful : 80/ 200 | Time taken: 69.93 seconds 
successful : 79/ 200 | Time taken: 69.72 seconds 
successful : 78/ 200 | Time taken: 70.49 seconds 
successful : 77/ 200 | Time taken: 69.06 seconds 
successful : 76/ 200 | Time taken: 69.94 seconds 
successful : 126/ 200 | Time taken: 69.43 seconds 
successful : 125/ 200 | Time taken: 69.04 seconds 
successful : 124/ 200 | Time taken: 68.46 seconds 
successful : 162/ 200 | Time taken: 69.08 seconds 
successful : 161/ 200 | Time taken: 68.21 seconds 
successful : 186/ 200 | Time taken: 67.58 seconds 
