successful : 9/ 200 | Time taken: 72.67 seconds 
successful : 69/ 200 | Time taken: 70.79 seconds 
successful : 68/ 200 | Time taken: 70.89 seconds 
successful : 67/ 200 | Time taken: 70.21 seconds 
successful : 66/ 200 | Time taken: 70.30 seconds 
successful : 65/ 200 | Time taken: 70.17 seconds 
successful : 64/ 200 | Time taken: 70.88 seconds 
successful : 129/ 200 | Time taken: 70.54 seconds 
successful : 128/ 200 | Time taken: 69.30 seconds 
successful : 127/ 200 | Time taken: 69.19 seconds 
successful : 164/ 200 | Time taken: 69.66 seconds 
successful : 163/ 200 | Time taken: 69.77 seconds 
successful : 187/ 200 | Time taken: 67.95 seconds 
