successful : 3/ 200 | Time taken: 73.27 seconds 
successful : 33/ 200 | Time taken: 71.96 seconds 
successful : 32/ 200 | Time taken: 70.49 seconds 
successful : 31/ 200 | Time taken: 70.50 seconds 
successful : 30/ 200 | Time taken: 70.19 seconds 
successful : 29/ 200 | Time taken: 70.88 seconds 
successful : 28/ 200 | Time taken: 71.24 seconds 
successful : 135/ 200 | Time taken: 70.61 seconds 
successful : 134/ 200 | Time taken: 69.96 seconds 
successful : 133/ 200 | Time taken: 69.08 seconds 
successful : 172/ 200 | Time taken: 69.61 seconds 
successful : 171/ 200 | Time taken: 69.31 seconds 
successful : 190/ 200 | Time taken: 67.35 seconds 
