successful : 13/ 200 | Time taken: 67.68 seconds 
successful : 93/ 200 | Time taken: 64.23 seconds 
successful : 92/ 200 | Time taken: 63.11 seconds 
successful : 91/ 200 | Time taken: 63.14 seconds 
successful : 90/ 200 | Time taken: 62.55 seconds 
successful : 89/ 200 | Time taken: 62.71 seconds 
successful : 88/ 200 | Time taken: 62.43 seconds 
successful : 114/ 200 | Time taken: 62.06 seconds 
successful : 113/ 200 | Time taken: 62.01 seconds 
successful : 112/ 200 | Time taken: 62.03 seconds 
successful : 154/ 200 | Time taken: 62.14 seconds 
successful : 153/ 200 | Time taken: 62.50 seconds 
successful : 182/ 200 | Time taken: 62.72 seconds 
successful : 197/ 200 | Time taken: 63.31 seconds 
