successful : 8/ 200 | Time taken: 67.01 seconds 
successful : 63/ 200 | Time taken: 65.70 seconds 
successful : 62/ 200 | Time taken: 63.57 seconds 
successful : 61/ 200 | Time taken: 64.23 seconds 
successful : 60/ 200 | Time taken: 64.73 seconds 
successful : 59/ 200 | Time taken: 64.99 seconds 
successful : 58/ 200 | Time taken: 64.01 seconds 
successful : 111/ 200 | Time taken: 63.60 seconds 
successful : 110/ 200 | Time taken: 64.75 seconds 
successful : 109/ 200 | Time taken: 64.06 seconds 
successful : 156/ 200 | Time taken: 64.14 seconds 
successful : 155/ 200 | Time taken: 63.80 seconds 
successful : 183/ 200 | Time taken: 64.74 seconds 
successful : 198/ 200 | Time taken: 64.12 seconds 
